taxon,lineage,probability,pangoLEARN_version,status,note
_ERR4364007.385,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.386,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.387,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.388,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.389,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.390,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.391,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.392,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.393,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.394,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.395,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.396,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.397,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.398,B.1.1.37,1.0,2021-02-21,passed_qc,
_ERR4364007.399,B.1.1,1.0,2021-02-21,passed_qc,
_ERR4364007.400,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.401,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.402,B.1.1.1,1.0,2021-02-21,passed_qc,
_ERR4364007.403,B.1.1.1,1.0,2021-02-21,passed_qc,
_ERR4364007.404,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.405,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.406,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.407,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.408,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.409,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.410,B.1.1.1,1.0,2021-02-21,passed_qc,
_ERR4364007.411,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.412,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.413,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.414,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.415,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.416,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.417,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.418,B.1.1.255,1.0,2021-02-21,passed_qc,
_ERR4364007.419,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.420,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.421,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.422,B.1,1.0,2021-02-21,passed_qc,
_ERR4364007.423,B.1.1.281,1.0,2021-02-21,passed_qc,
_ERR4364007.424,D.3,1.0,2021-02-21,passed_qc,
_ERR4364007.425,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.426,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.427,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.428,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.429,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.430,B.1.1.70,1.0,2021-02-21,passed_qc,
_ERR4364007.431,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.432,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.433,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.434,B.1.1.170,1.0,2021-02-21,passed_qc,
_ERR4364007.435,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.436,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.437,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.438,B.1.1.70,1.0,2021-02-21,passed_qc,
_ERR4364007.439,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.440,B.1.1.289,1.0,2021-02-21,passed_qc,
_ERR4364007.441,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.442,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.443,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.444,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.445,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.446,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.447,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.448,B.1.1,1.0,2021-02-21,passed_qc,
_ERR4364007.449,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.450,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.451,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.452,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.453,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.454,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.455,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.456,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.457,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.458,B.1.1.54,1.0,2021-02-21,passed_qc,
_ERR4364007.459,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.460,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.461,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.462,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.463,B.1.1.191,1.0,2021-02-21,passed_qc,
_ERR4364007.464,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.465,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.466,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.467,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.468,B.1.1.255,1.0,2021-02-21,passed_qc,
_ERR4364007.469,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.470,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.471,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.472,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.473,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.474,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.475,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.476,B.1.1.170,1.0,2021-02-21,passed_qc,
_ERR4364007.477,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.478,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.479,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.480,B.1.1.255,1.0,2021-02-21,passed_qc,
_ERR4364007.481,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.482,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.483,B.1.1.277,1.0,2021-02-21,passed_qc,
_ERR4364007.484,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.485,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.486,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.487,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.488,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.489,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.490,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.491,B.1.1,1.0,2021-02-21,passed_qc,
_ERR4364007.492,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.493,B.1.1.281,1.0,2021-02-21,passed_qc,
_ERR4364007.494,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.495,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.496,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.497,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.498,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.499,B.1.1.67,1.0,2021-02-21,passed_qc,
_ERR4364007.500,B.1.1.170,1.0,2021-02-21,passed_qc,
_ERR4364007.501,B.1.1,1.0,2021-02-21,passed_qc,
_ERR4364007.502,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.503,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.504,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.505,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.506,B.1.1.286,1.0,2021-02-21,passed_qc,
_ERR4364007.507,B.1.1.191,1.0,2021-02-21,passed_qc,
_ERR4364007.508,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.509,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.510,B.1.1.1,1.0,2021-02-21,passed_qc,
_ERR4364007.511,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.512,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.513,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.514,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.515,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.516,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.517,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.518,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.519,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.520,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.521,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.522,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.523,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.524,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.525,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.526,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.527,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.528,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.529,B.1.1,1.0,2021-02-21,passed_qc,
_ERR4364007.530,B.1.1.25,1.0,2021-02-21,passed_qc,
_ERR4364007.531,B.1.1.255,1.0,2021-02-21,passed_qc,
_ERR4364007.532,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.533,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.534,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.535,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.536,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.537,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.538,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.539,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.540,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.541,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.542,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.543,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.544,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.545,B.1.1.67,1.0,2021-02-21,passed_qc,
_ERR4364007.546,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.547,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.548,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.549,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.550,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.551,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.552,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.553,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.554,B.1.1.253,1.0,2021-02-21,passed_qc,
_ERR4364007.555,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.556,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.557,B.1.1.289,1.0,2021-02-21,passed_qc,
_ERR4364007.558,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.559,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.560,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.561,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.562,B.1.1.289,1.0,2021-02-21,passed_qc,
_ERR4364007.563,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.564,B.1.1.286,1.0,2021-02-21,passed_qc,
_ERR4364007.565,B.1.1.63,1.0,2021-02-21,passed_qc,
_ERR4364007.566,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.567,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.568,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.569,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.570,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.571,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.572,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.573,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.574,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.575,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.576,B.1.1.63,1.0,2021-02-21,passed_qc,
_ERR4364007.577,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.578,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.579,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.580,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.581,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.582,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.583,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.584,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.585,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.586,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.587,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.588,B.1.1.272,1.0,2021-02-21,passed_qc,
_ERR4364007.589,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.590,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.591,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.592,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.593,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.594,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.595,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.596,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.597,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.598,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.599,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.600,B.1.1.1,1.0,2021-02-21,passed_qc,
_ERR4364007.601,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.602,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.603,B.1.1.170,1.0,2021-02-21,passed_qc,
_ERR4364007.604,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.605,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.606,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.607,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.608,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.609,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.610,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.611,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.612,D.3,1.0,2021-02-21,passed_qc,
_ERR4364007.613,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.614,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.615,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.616,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.617,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.618,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.619,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.620,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.621,B.1.1.170,1.0,2021-02-21,passed_qc,
_ERR4364007.622,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.623,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.624,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.625,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.626,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.627,B.1.1.286,1.0,2021-02-21,passed_qc,
_ERR4364007.628,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.629,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.630,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.631,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.632,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.633,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.634,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.635,B.1.1.227,1.0,2021-02-21,passed_qc,
_ERR4364007.636,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.637,B.1.1.289,1.0,2021-02-21,passed_qc,
_ERR4364007.638,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.639,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.640,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.641,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.642,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.643,B.1.1.289,1.0,2021-02-21,passed_qc,
_ERR4364007.644,B.1.1.306,1.0,2021-02-21,passed_qc,
_ERR4364007.645,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.646,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.647,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.648,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.649,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.650,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.651,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.652,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.653,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.654,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.655,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.656,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.657,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.658,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.659,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.660,B.1.1,1.0,2021-02-21,passed_qc,
_ERR4364007.661,B.1.1.1,1.0,2021-02-21,passed_qc,
_ERR4364007.662,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.663,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.664,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.665,B.1.1.307,1.0,2021-02-21,passed_qc,
_ERR4364007.666,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.667,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.668,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.669,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.670,B.1.1.28,1.0,2021-02-21,passed_qc,
_ERR4364007.671,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.672,B.1.1.227,1.0,2021-02-21,passed_qc,
_ERR4364007.673,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.674,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.675,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.676,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.677,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.678,B.1.1.227,1.0,2021-02-21,passed_qc,
_ERR4364007.679,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.680,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.681,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.682,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.683,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.684,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.685,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.686,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.687,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.688,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.689,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.690,B.1.1.255,1.0,2021-02-21,passed_qc,
_ERR4364007.691,B.1.1,1.0,2021-02-21,passed_qc,
_ERR4364007.692,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.693,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.694,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.695,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.696,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.697,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.698,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.699,B.1.1.303,1.0,2021-02-21,passed_qc,
_ERR4364007.700,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.701,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.702,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.703,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.704,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.705,B.1.1.163,1.0,2021-02-21,passed_qc,
_ERR4364007.706,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.707,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.708,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.709,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.710,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.711,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.712,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.713,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.714,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.715,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.716,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.717,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.718,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.719,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.720,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.721,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.722,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.723,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.724,B.1.1.41,1.0,2021-02-21,passed_qc,
_ERR4364007.725,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.726,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.727,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.728,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.729,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.730,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.731,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.732,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.733,B.1.1.241,1.0,2021-02-21,passed_qc,
_ERR4364007.734,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.735,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.736,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.737,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.738,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.739,B.1.1,1.0,2021-02-21,passed_qc,
_ERR4364007.740,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.741,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.742,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.743,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.744,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.745,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.746,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.747,B.1.331,1.0,2021-02-21,passed_qc,
_ERR4364007.748,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.749,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.750,B.1.1,1.0,2021-02-21,passed_qc,
_ERR4364007.751,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.752,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.753,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.754,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.755,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.756,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.757,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.758,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.759,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.760,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.761,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.762,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.763,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.764,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.765,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.766,B.1.1.1,1.0,2021-02-21,passed_qc,
_ERR4364007.767,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.768,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.769,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.770,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.771,B.1.1.29,1.0,2021-02-21,passed_qc,
_ERR4364007.772,B.1.1.54,1.0,2021-02-21,passed_qc,
_ERR4364007.773,B.1.1.51,1.0,2021-02-21,passed_qc,
